tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2017-M-DC-2017-G2-AM-M-MEX-GUA-01,Davis Cup G2 R1: MEX vs GUA,Hard,4.0,D,20170203.0,4.0,105499.0,,,Christopher Diaz Figueroa,R,,GUA,26.8829568789,677.0,38.0,126204.0,,,Gerardo Lopez Villasenor,U,,MEX,,1772.0,1.0,6-7(5) 6-4 7-5 6-2,5.0,RR,200.0,6.0,10.0,147.0,84.0,65.0,32.0,21.0,10.0,12.0,10.0,11.0,142.0,73.0,48.0,36.0,21.0,8.0,14.0
2017-M-DC-2017-G2-AO-M-INA-PHI-01,Davis Cup G2 R1: INA vs PHI,Clay,4.0,D,20170203.0,1.0,105812.0,,,David Agung Susanto,U,,INA,25.53045859,740.0,29.0,202165.0,,,Alberto Lim,R,,PHI,17.7056810404,,,3-6 2-6 6-2 6-1 1-1 RET,3.0,RR,187.0,4.0,5.0,111.0,86.0,56.0,11.0,17.0,7.0,12.0,3.0,3.0,97.0,57.0,33.0,24.0,17.0,2.0,8.0
2017-M-DC-2017-G2-AO-M-INA-PHI-01,Davis Cup G2 R1: INA vs PHI,Clay,4.0,D,20170203.0,2.0,104604.0,,,Ruben Gonzales,R,,PHI,31.3867214237,925.0,14.0,105177.0,,,Aditya Hari Sasongko,U,,INA,28.5749486653,1568.0,2.0,6-2 6-2 6-4,5.0,RR,115.0,2.0,4.0,76.0,54.0,40.0,14.0,13.0,3.0,4.0,3.0,3.0,79.0,53.0,32.0,10.0,13.0,8.0,14.0
2017-M-DC-2017-G2-AO-M-INA-PHI-01,Davis Cup G2 R1: INA vs PHI,Clay,4.0,D,20170203.0,4.0,104604.0,,,Ruben Gonzales,R,,PHI,31.3867214237,925.0,14.0,105812.0,,,David Agung Susanto,U,,INA,25.53045859,740.0,29.0,6-2 6-3 6-4,5.0,RR,122.0,9.0,2.0,86.0,58.0,41.0,19.0,14.0,4.0,5.0,2.0,5.0,91.0,64.0,36.0,12.0,13.0,8.0,13.0
2017-M-DC-2017-G2-AO-M-INA-PHI-01,Davis Cup G2 R1: INA vs PHI,Clay,4.0,D,20170203.0,5.0,202165.0,,,Alberto Lim,R,,PHI,17.7056810404,,,200045.0,,,Anthony Susanto,U,,INA,19.6906228611,2031.0,1.0,7-5 6-3,3.0,RR,86.0,2.0,5.0,70.0,46.0,29.0,10.0,11.0,6.0,9.0,3.0,6.0,71.0,36.0,21.0,13.0,10.0,3.0,9.0
2017-M-DC-2017-G2-AO-M-KUW-THA-01,Davis Cup G2 R1: KUW vs THA,Hard,4.0,D,20170203.0,1.0,127143.0,,,Jirat Navasirisomboon,R,,THA,20.2026009582,997.0,12.0,104895.0,,,Abdullah Maqdas,U,,KUW,29.8370978782,1298.0,4.0,6-2 6-4 6-7(4) 6-4,5.0,RR,163.0,1.0,5.0,121.0,84.0,60.0,21.0,20.0,8.0,11.0,2.0,3.0,141.0,107.0,65.0,14.0,20.0,4.0,11.0
2017-M-DC-2017-G2-AO-M-KUW-THA-01,Davis Cup G2 R1: KUW vs THA,Hard,4.0,D,20170203.0,2.0,103600.0,,,Mohammad Ghareeb,R,,KUW,36.5256673511,,,106397.0,,,Wishaya Trongcharoenchaikul,R,,THA,21.8151950719,773.0,25.0,6-4 3-6 6-3 6-7(3) 6-0,5.0,RR,188.0,7.0,0.0,142.0,103.0,72.0,28.0,23.0,4.0,5.0,9.0,12.0,147.0,73.0,54.0,38.0,23.0,7.0,12.0
2017-M-DC-2017-G2-AO-M-KUW-THA-01,Davis Cup G2 R1: KUW vs THA,Hard,4.0,D,20170203.0,4.0,106397.0,,,Wishaya Trongcharoenchaikul,R,,THA,21.8151950719,773.0,25.0,104895.0,,,Abdullah Maqdas,U,,KUW,29.8370978782,1298.0,4.0,6-4 6-2 5-7 4-6 7-6(3),5.0,RR,220.0,7.0,15.0,189.0,116.0,72.0,42.0,26.0,15.0,21.0,3.0,1.0,175.0,140.0,84.0,19.0,26.0,15.0,22.0
2017-M-DC-2017-G2-AO-M-PAK-IRI-01,Davis Cup G2 R1: PAK vs IRI,Hard,4.0,D,20170203.0,1.0,103499.0,,,Aqeel Khan,R,,PAK,37.0020533881,,,105566.0,,,Shahin Khaledan,R,,IRI,26.6502395619,1995.0,1.0,7-6(1) 6-4 6-2,5.0,RR,131.0,3.0,6.0,92.0,57.0,48.0,19.0,15.0,6.0,7.0,1.0,5.0,87.0,55.0,36.0,16.0,15.0,1.0,5.0
2017-M-DC-2017-G2-AO-M-PAK-IRI-01,Davis Cup G2 R1: PAK vs IRI,Hard,4.0,D,20170203.0,2.0,103529.0,,,Aisam Ul Haq Qureshi,R,183.0,PAK,36.8733744011,,,103875.0,,,Anoosha Shahgholi,U,,IRI,35.2224503765,1865.0,1.0,6-1 6-2 6-2,5.0,RR,78.0,22.0,5.0,64.0,34.0,31.0,19.0,12.0,1.0,1.0,1.0,2.0,76.0,59.0,33.0,5.0,11.0,7.0,13.0
2017-M-DC-2017-G2-AO-M-PAK-IRI-01,Davis Cup G2 R1: PAK vs IRI,Hard,4.0,D,20170203.0,4.0,106085.0,,,Hamid Reza Nadaf,R,,IRI,24.1971252567,,,120792.0,,,M Abid Ali Khan Akbar,U,,PAK,26.5270362765,1491.0,2.0,6-7(4) 6-4 6-3,3.0,RR,,,,,,,,,,,,,,,,,,,
2017-M-DC-2017-G2-AO-M-PAK-IRI-01,Davis Cup G2 R1: PAK vs IRI,Hard,4.0,D,20170203.0,5.0,105566.0,,,Shahin Khaledan,R,,IRI,26.6502395619,1995.0,1.0,108782.0,,,Mahammad Abid,U,,PAK,22.6611909651,,,7-6(8) 6-3,3.0,RR,,,,,,,,,,,,,,,,,,,
2017-M-DC-2017-G2-AO-M-VIE-HKG-01,Davis Cup G2 R1: VIE vs HKG,Hard,4.0,D,20170203.0,1.0,138846.0,,,Hong Kit Jack Wong,U,,HKG,18.4202600958,911.0,15.0,106392.0,,,Thien Nguyen Hoang,R,,VIE,21.8891170431,1443.0,3.0,6-7(4) 7-5 6-3 3-6 6-0,5.0,RR,206.0,9.0,8.0,136.0,90.0,60.0,26.0,24.0,3.0,10.0,2.0,7.0,161.0,94.0,56.0,31.0,24.0,12.0,22.0
2017-M-DC-2017-G2-AO-M-VIE-HKG-01,Davis Cup G2 R1: VIE vs HKG,Hard,4.0,D,20170203.0,2.0,122533.0,,,Nam Hoang Ly,R,,VIE,19.9288158795,635.0,44.0,124023.0,,,Hei Yin Andrew Li,R,,HKG,19.8439425051,1511.0,2.0,6-1 6-2 6-4,5.0,RR,117.0,6.0,1.0,75.0,45.0,34.0,22.0,13.0,5.0,6.0,1.0,5.0,98.0,55.0,28.0,21.0,12.0,9.0,15.0
2017-M-DC-2017-G2-AO-M-VIE-HKG-01,Davis Cup G2 R1: VIE vs HKG,Hard,4.0,D,20170203.0,4.0,122533.0,,,Nam Hoang Ly,R,,VIE,19.9288158795,635.0,44.0,138846.0,,,Hong Kit Jack Wong,U,,HKG,18.4202600958,911.0,15.0,6-3 7-6(8) 6-4,5.0,RR,150.0,2.0,4.0,100.0,68.0,40.0,17.0,16.0,1.0,6.0,0.0,3.0,108.0,69.0,34.0,18.0,15.0,2.0,10.0
2017-M-DC-2017-G2-AO-M-VIE-HKG-01,Davis Cup G2 R1: VIE vs HKG,Hard,4.0,D,20170203.0,5.0,104816.0,,,Karan Rastogi,R,178.0,IND,30.3134839151,1511.0,2.0,106392.0,,,Thien Nguyen Hoang,R,,VIE,21.8891170431,1443.0,3.0,6-7(4) 6-1 6-2 6-1,5.0,RR,,0.0,3.0,101.0,74.0,53.0,18.0,17.0,4.0,5.0,8.0,6.0,123.0,63.0,43.0,19.0,17.0,9.0,17.0
2017-M-DC-2017-G2-EPA-M-EST-RSA-01,Davis Cup G2 R1: EST vs RSA,Hard,4.0,D,20170203.0,1.0,105707.0,,,Nicolaas Scholtz,R,,RSA,25.9849418207,517.0,70.0,105132.0,,,Jurgen Zopp,R,190.0,EST,28.8405201916,317.0,153.0,4-6 6-4 6-3 RET,3.0,RR,116.0,21.0,2.0,90.0,59.0,44.0,20.0,15.0,8.0,9.0,8.0,6.0,82.0,49.0,38.0,18.0,14.0,1.0,3.0
2017-M-DC-2017-G2-EPA-M-EST-RSA-01,Davis Cup G2 R1: EST vs RSA,Hard,4.0,D,20170203.0,2.0,144750.0,,,Lloyd George Muirhead Harris,R,,RSA,19.9315537303,288.0,176.0,104901.0,,,Vladimir Ivanov,R,,EST,29.8097193703,442.0,90.0,6-4 6-3 6-2,5.0,RR,114.0,11.0,3.0,74.0,40.0,33.0,24.0,14.0,0.0,0.0,8.0,6.0,89.0,51.0,36.0,14.0,13.0,11.0,15.0
2017-M-DC-2017-G2-EPA-M-EST-RSA-01,Davis Cup G2 R1: EST vs RSA,Hard,4.0,D,20170203.0,4.0,144750.0,,,Lloyd George Muirhead Harris,R,,RSA,19.9315537303,288.0,176.0,144940.0,,,Mattias Siimar,U,,EST,18.9897330595,1511.0,2.0,7-5 6-3,3.0,RR,76.0,9.0,0.0,53.0,31.0,28.0,13.0,11.0,0.0,0.0,2.0,2.0,72.0,34.0,25.0,19.0,10.0,6.0,9.0
2017-M-DC-2017-G2-EPA-M-EST-RSA-01,Davis Cup G2 R1: EST vs RSA,Hard,4.0,D,20170203.0,5.0,104901.0,,,Vladimir Ivanov,R,,EST,29.8097193703,442.0,90.0,105707.0,,,Nicolaas Scholtz,R,,RSA,25.9849418207,517.0,70.0,7-6(3) 6-3,3.0,RR,89.0,3.0,2.0,65.0,37.0,33.0,18.0,11.0,0.0,0.0,16.0,5.0,76.0,37.0,29.0,18.0,10.0,4.0,5.0
2017-M-DC-2017-G2-EPA-M-FIN-GEO-01,Davis Cup G2 R1: FIN vs GEO,Carpet,4.0,D,20170203.0,1.0,105932.0,,,Nikoloz Basilashvili,R,,RUS,24.9363449692,89.0,630.0,144814.0,,,Eero Vasa,U,,FIN,,1112.0,8.0,2-6 6-1 6-4 6-1,5.0,RR,117.0,2.0,6.0,108.0,60.0,41.0,24.0,16.0,8.0,12.0,3.0,7.0,116.0,74.0,40.0,18.0,16.0,10.0,18.0
2017-M-DC-2017-G2-EPA-M-FIN-GEO-01,Davis Cup G2 R1: FIN vs GEO,Carpet,4.0,D,20170203.0,2.0,105349.0,,,Harri Heliovaara,R,,FIN,27.6577686516,,,106106.0,,,George Tsivadze,U,,GEO,24.076659822,819.0,21.0,7-5 6-2 6-1,3.0,RR,112.0,4.0,4.0,111.0,67.0,49.0,22.0,14.0,8.0,9.0,0.0,5.0,79.0,48.0,28.0,8.0,13.0,3.0,9.0
2017-M-DC-2017-G2-EPA-M-FIN-GEO-01,Davis Cup G2 R1: FIN vs GEO,Carpet,4.0,D,20170203.0,4.0,105932.0,,,Nikoloz Basilashvili,R,,RUS,24.9363449692,89.0,630.0,200325.0,,,Emil Ruusuvuori,R,,FIN,17.8316221766,1511.0,2.0,6-2 6-4 6-4,5.0,RR,110.0,1.0,5.0,91.0,53.0,39.0,22.0,14.0,7.0,9.0,1.0,3.0,93.0,54.0,31.0,17.0,14.0,6.0,12.0
2017-M-DC-2017-G2-EPA-M-LTU-MAD-01,Davis Cup G2 R1: LTU vs MAD,Hard,4.0,D,20170203.0,1.0,105827.0,,,Laurynas Grigelis,R,183.0,LTU,25.4647501711,267.0,192.0,145003.0,,,Lucas Andriamasilalao,R,,MAD,19.6057494867,,,6-1 6-2 6-4,5.0,RR,82.0,15.0,0.0,70.0,53.0,45.0,10.0,13.0,2.0,2.0,1.0,1.0,77.0,51.0,27.0,13.0,12.0,5.0,10.0
2017-M-DC-2017-G2-EPA-M-LTU-MAD-01,Davis Cup G2 R1: LTU vs MAD,Hard,4.0,D,20170203.0,2.0,105182.0,,,Antso Rakotondramanga,U,,MAD,28.5393566051,,,126689.0,,,Tadas Babelis,U,,LTU,19.9288158795,1345.0,4.0,6-4 6-4 6-3,3.0,RR,97.0,11.0,1.0,78.0,51.0,40.0,17.0,15.0,0.0,0.0,3.0,1.0,99.0,60.0,39.0,20.0,14.0,2.0,6.0
2017-M-DC-2017-G2-EPA-M-LTU-MAD-01,Davis Cup G2 R1: LTU vs MAD,Hard,4.0,D,20170203.0,4.0,105827.0,,,Laurynas Grigelis,R,183.0,LTU,25.4647501711,267.0,192.0,105182.0,,,Antso Rakotondramanga,U,,MAD,28.5393566051,,,6-4 7-6(6) 6-4,5.0,RR,116.0,14.0,1.0,103.0,73.0,60.0,16.0,16.0,3.0,3.0,12.0,4.0,119.0,71.0,50.0,25.0,16.0,3.0,5.0
2017-M-DC-2017-G2-EPA-M-LTU-MAD-01,Davis Cup G2 R1: LTU vs MAD,Hard,4.0,D,20170203.0,5.0,200272.0,,,Jean Jacques Rakotohasy,,,MAD,22.4394250513,,,202219.0,,,Tomas Vaise,U,,LTU,19.0253251198,,,6-3 4-6 6-2,3.0,RR,89.0,8.0,6.0,80.0,50.0,36.0,21.0,14.0,2.0,3.0,9.0,3.0,85.0,59.0,42.0,10.0,13.0,4.0,7.0
2017-M-DC-2017-G2-EPA-M-MAR-DEN-01,Davis Cup G2 R1: MAR vs DEN,Carpet,4.0,D,20170203.0,1.0,104233.0,,,Frederik Nielsen,R,190.0,DEN,33.4291581109,408.0,104.0,144760.0,,,Amine Ahouda,U,,MAR,19.3867214237,861.0,18.0,6-1 6-3 6-3,5.0,RR,80.0,2.0,2.0,63.0,34.0,30.0,22.0,13.0,0.0,0.0,1.0,3.0,76.0,43.0,28.0,14.0,12.0,3.0,8.0
2017-M-DC-2017-G2-EPA-M-MAR-DEN-01,Davis Cup G2 R1: MAR vs DEN,Carpet,4.0,D,20170203.0,2.0,105149.0,,,Reda El Amrani,R,185.0,MAR,28.7008898015,682.0,36.0,126526.0,,,Soren Hess Olesen,U,,DEN,26.0588637919,,,6-2 3-6 6-2 7-6(5),5.0,RR,146.0,8.0,7.0,122.0,72.0,56.0,23.0,19.0,6.0,9.0,4.0,4.0,132.0,82.0,54.0,24.0,18.0,9.0,15.0
2017-M-DC-2017-G2-EPA-M-MAR-DEN-01,Davis Cup G2 R1: MAR vs DEN,Carpet,4.0,D,20170203.0,4.0,104233.0,,,Frederik Nielsen,R,190.0,DEN,33.4291581109,408.0,104.0,105149.0,,,Reda El Amrani,R,185.0,MAR,28.7008898015,682.0,36.0,6-2 3-6 6-3 6-4,5.0,RR,127.0,12.0,5.0,118.0,76.0,55.0,25.0,18.0,7.0,8.0,8.0,10.0,111.0,61.0,46.0,23.0,18.0,4.0,8.0
2017-M-DC-2017-G2-EPA-M-MAR-DEN-01,Davis Cup G2 R1: MAR vs DEN,Carpet,4.0,D,20170203.0,5.0,126526.0,,,Soren Hess Olesen,U,,DEN,26.0588637919,,,105250.0,,,Mehdi Jdi,R,,MAR,28.1314168378,1252.0,5.0,3-6 6-0 6-0,3.0,RR,58.0,2.0,1.0,56.0,38.0,26.0,14.0,11.0,1.0,3.0,2.0,4.0,66.0,37.0,24.0,7.0,10.0,4.0,10.0
2017-M-DC-2017-G2-EPA-M-MON-SLO-01,Davis Cup G2 R1: MON vs SLO,Hard,4.0,D,20170203.0,1.0,104882.0,,,Blaz Kavcic,R,188.0,SLO,29.9082819986,171.0,334.0,200031.0,,,Lucas Catarina,R,,MON,20.4298425736,885.0,17.0,6-4 2-6 6-2 6-4,5.0,RR,164.0,2.0,8.0,107.0,63.0,40.0,19.0,18.0,12.0,19.0,6.0,8.0,110.0,53.0,32.0,23.0,18.0,11.0,20.0
2017-M-DC-2017-G2-EPA-M-MON-SLO-01,Davis Cup G2 R1: MON vs SLO,Hard,4.0,D,20170203.0,2.0,104813.0,,,Grega Zemlja,R,183.0,SLO,30.3381245722,151.0,397.0,106033.0,,,Romain Arneodo,R,,FRA,24.4900752909,954.0,13.0,6-3 6-4 6-7(5) 6-4,5.0,RR,175.0,21.0,3.0,115.0,55.0,45.0,42.0,21.0,2.0,4.0,8.0,4.0,160.0,94.0,66.0,28.0,20.0,17.0,22.0
2017-M-DC-2017-G2-EPA-M-MON-SLO-01,Davis Cup G2 R1: MON vs SLO,Hard,4.0,D,20170203.0,4.0,104813.0,,,Grega Zemlja,R,183.0,SLO,30.3381245722,151.0,397.0,200031.0,,,Lucas Catarina,R,,MON,20.4298425736,885.0,17.0,6-2 6-3 6-1,5.0,RR,101.0,9.0,3.0,64.0,31.0,28.0,20.0,12.0,0.0,1.0,0.0,9.0,87.0,45.0,25.0,16.0,12.0,6.0,13.0
2017-M-DC-2017-G2-EPA-M-MON-SLO-01,Davis Cup G2 R1: MON vs SLO,Hard,4.0,D,20170203.0,5.0,103531.0,,,Thomas Oger,U,,MON,36.8596851472,,,105798.0,,,Tilen Zitnik,U,,SLO,25.582477755,1654.0,1.0,1-6 6-4 6-2,3.0,RR,89.0,7.0,3.0,71.0,41.0,28.0,13.0,13.0,3.0,8.0,4.0,7.0,83.0,46.0,28.0,16.0,12.0,7.0,12.0
2017-M-DC-2017-G2-EPA-M-NOR-LAT-01,Davis Cup G2 R1: NOR vs LAT,Hard,4.0,D,20170203.0,1.0,134770.0,,,Casper Ruud,R,,NOR,18.1081451061,217.0,247.0,106342.0,,,Martins Podzus,R,,LAT,22.5900068446,860.0,18.0,6-3 6-1 7-5,3.0,RR,114.0,1.0,2.0,94.0,66.0,44.0,19.0,14.0,10.0,10.0,13.0,5.0,91.0,50.0,32.0,20.0,14.0,5.0,10.0
2017-M-DC-2017-G2-EPA-M-NOR-LAT-01,Davis Cup G2 R1: NOR vs LAT,Hard,4.0,D,20170203.0,2.0,126340.0,,,Viktor Durasovic,U,,NOR,19.8685831622,630.0,46.0,108761.0,,,Mikelis Libietis,U,,LAT,24.5612594114,380.0,115.0,6-7(5) 6-4 6-1 7-6(3),5.0,RR,185.0,8.0,5.0,162.0,106.0,78.0,29.0,21.0,10.0,11.0,18.0,5.0,149.0,90.0,62.0,30.0,20.0,12.0,17.0
2017-M-DC-2017-G2-EPA-M-NOR-LAT-01,Davis Cup G2 R1: NOR vs LAT,Hard,4.0,D,20170203.0,4.0,202382.0,,,Simen Sunde Bratholm,R,,NOR,17.9110198494,1376.0,3.0,144854.0,,,Rudolfs Mednis,U,,LAT,19.0308008214,1544.0,2.0,5-7 7-6(5) 7-6(6),3.0,RR,162.0,3.0,5.0,126.0,90.0,60.0,19.0,18.0,7.0,10.0,8.0,5.0,134.0,80.0,61.0,28.0,18.0,13.0,15.0
2017-M-DC-2017-G2-EPA-M-NOR-LAT-01,Davis Cup G2 R1: NOR vs LAT,Hard,4.0,D,20170203.0,5.0,126340.0,,,Viktor Durasovic,U,,NOR,19.8685831622,630.0,46.0,123915.0,,,Arturs Lazdins,R,,LAT,19.8110882957,1469.0,3.0,Walkover,3.0,RR,,,,,,,,,,,,,,,,,,,
2017-M-DC-2017-G2-EPA-M-SWE-TUN-01,Davis Cup G2 R1: SWE vs TUN,Hard,4.0,D,20170203.0,1.0,104291.0,,,Malek Jaziri,R,185.0,TUN,33.029431896,51.0,904.0,106035.0,,,Isak Arvidsson,R,,SWE,24.4845995893,569.0,57.0,6-4 7-5 6-2,5.0,RR,128.0,4.0,6.0,79.0,44.0,35.0,20.0,15.0,2.0,5.0,7.0,5.0,102.0,44.0,30.0,23.0,15.0,9.0,16.0
2017-M-DC-2017-G2-EPA-M-SWE-TUN-01,Davis Cup G2 R1: SWE vs TUN,Hard,4.0,D,20170203.0,2.0,105113.0,,,Patrik Rosenholm,R,,SWE,28.9062286105,531.0,65.0,202212.0,,,Mohamed Aziz Dougaz,L,,TUN,19.8494182067,,,7-6(4) 6-3 3-6 4-6 6-3,5.0,RR,220.0,3.0,1.0,151.0,93.0,75.0,34.0,25.0,5.0,7.0,4.0,6.0,173.0,107.0,77.0,34.0,24.0,10.0,12.0
2017-M-DC-2017-G2-EPA-M-SWE-TUN-01,Davis Cup G2 R1: SWE vs TUN,Hard,4.0,D,20170203.0,4.0,104291.0,,,Malek Jaziri,R,185.0,TUN,33.029431896,51.0,904.0,105113.0,,,Patrik Rosenholm,R,,SWE,28.9062286105,531.0,65.0,6-3 6-3 6-1,5.0,RR,124.0,6.0,6.0,85.0,43.0,32.0,27.0,13.0,7.0,8.0,6.0,6.0,102.0,55.0,32.0,19.0,12.0,14.0,20.0
2017-M-DC-2017-G2-EPA-M-SWE-TUN-01,Davis Cup G2 R1: SWE vs TUN,Hard,4.0,D,20170203.0,5.0,106035.0,,,Isak Arvidsson,R,,SWE,24.4845995893,569.0,57.0,202212.0,,,Mohamed Aziz Dougaz,L,,TUN,19.8494182067,,,6-7(7) 6-2 6-1 3-6 6-3,5.0,RR,251.0,11.0,11.0,153.0,86.0,62.0,36.0,23.0,8.0,12.0,5.0,16.0,174.0,108.0,67.0,29.0,22.0,20.0,29.0
2017-M-DC-2017-G2-EPA-M-TUR-CYP-01,Davis Cup G2 R1: TUR vs CYP,Hard,4.0,D,20170203.0,1.0,117356.0,,,Cem Ilkel,R,,TUR,21.4455852156,354.0,129.0,117365.0,,,Petros Chrysochos,R,,CYP,20.8131416838,1365.0,3.0,6-7(4) 3-6 6-3 6-0 6-4,5.0,RR,201.0,8.0,2.0,158.0,89.0,63.0,32.0,23.0,11.0,15.0,2.0,6.0,160.0,91.0,57.0,34.0,23.0,15.0,23.0
2017-M-DC-2017-G2-EPA-M-TUR-CYP-01,Davis Cup G2 R1: TUR vs CYP,Hard,4.0,D,20170203.0,2.0,104947.0,,,Marsel Ilhan,R,190.0,TUR,29.6399726215,238.0,219.0,144949.0,,,Menelaos Efstathiou,U,,CYP,17.916495551,1505.0,2.0,5-7 1-6 6-4 7-6(5) 6-4,5.0,RR,213.0,10.0,7.0,164.0,99.0,70.0,28.0,26.0,3.0,11.0,4.0,5.0,175.0,118.0,76.0,26.0,25.0,9.0,15.0
2017-M-DC-2017-G2-EPA-M-TUR-CYP-01,Davis Cup G2 R1: TUR vs CYP,Hard,4.0,D,20170203.0,4.0,104947.0,,,Marsel Ilhan,R,190.0,TUR,29.6399726215,238.0,219.0,117365.0,,,Petros Chrysochos,R,,CYP,20.8131416838,1365.0,3.0,5-7 7-5 7-6(2) 6-4,5.0,RR,181.0,14.0,4.0,146.0,82.0,61.0,26.0,23.0,10.0,16.0,3.0,4.0,129.0,79.0,58.0,21.0,23.0,2.0,9.0
2017-M-DC-2017-G2-EPA-M-TUR-CYP-01,Davis Cup G2 R1: TUR vs CYP,Hard,4.0,D,20170203.0,5.0,123795.0,,,Altug Celikbilek,U,,TUR,20.3969883641,532.0,65.0,123315.0,,,Nicholas Campbell,U,,AUS,46.0369609856,,,6-3 7-6(1),3.0,RR,71.0,8.0,1.0,59.0,32.0,27.0,17.0,11.0,0.0,1.0,0.0,4.0,70.0,34.0,20.0,20.0,10.0,3.0,5.0
2017-M-DC-2017-WG-M-ARG-ITA-01,Davis Cup WG R1: ARG vs ITA,Clay,4.0,D,20170203.0,1.0,103893.0,,,Paolo Lorenzi,R,183.0,ITA,35.1266255989,43.0,1042.0,105550.0,,,Guido Pella,L,,ARG,26.7077344285,84.0,650.0,6-3 6-3 6-3,3.0,RR,145.0,7.0,3.0,95.0,50.0,37.0,25.0,14.0,10.0,12.0,3.0,4.0,97.0,58.0,37.0,12.0,13.0,9.0,15.0
2017-M-DC-2017-WG-M-ARG-ITA-01,Davis Cup WG R1: ARG vs ITA,Clay,4.0,D,20170203.0,2.0,104312.0,,,Andreas Seppi,R,190.0,ITA,32.9418206708,68.0,725.0,104122.0,,,Carlos Berlocq,R,183.0,ARG,33.9904175222,81.0,668.0,6-1 6-2 1-6 7-6(6),5.0,RR,178.0,8.0,3.0,123.0,63.0,46.0,27.0,17.0,7.0,12.0,6.0,2.0,112.0,65.0,40.0,22.0,17.0,10.0,17.0
2017-M-DC-2017-WG-M-ARG-ITA-01,Davis Cup WG R1: ARG vs ITA,Clay,4.0,D,20170203.0,4.0,104122.0,,,Carlos Berlocq,R,183.0,ARG,33.9904175222,81.0,668.0,103893.0,,,Paolo Lorenzi,R,183.0,ITA,35.1266255989,43.0,1042.0,4-6 6-4 6-1 3-6 6-3,5.0,RR,254.0,4.0,2.0,140.0,89.0,60.0,31.0,23.0,7.0,11.0,6.0,3.0,147.0,89.0,63.0,24.0,22.0,9.0,15.0
2017-M-DC-2017-WG-M-ARG-ITA-01,Davis Cup WG R1: ARG vs ITA,Clay,4.0,D,20170203.0,5.0,104926.0,,,Fabio Fognini,R,178.0,ITA,29.6892539357,48.0,980.0,105550.0,,,Guido Pella,L,,ARG,26.7077344285,84.0,650.0,2-6 4-6 6-3 6-4 6-2,5.0,RR,255.0,8.0,8.0,154.0,93.0,68.0,31.0,23.0,13.0,17.0,5.0,4.0,167.0,111.0,70.0,30.0,22.0,17.0,22.0
2017-M-DC-2017-WG-M-BEL-GER-01,Davis Cup WG R1: BEL vs GER,Hard,4.0,D,20170203.0,1.0,104327.0,,,Steve Darcis,R,178.0,BEL,32.8843258042,58.0,787.0,104259.0,,,Philipp Kohlschreiber,R,178.0,GER,33.2922655715,29.0,1405.0,6-4 3-6 2-6 7-6(2) 7-6(5),5.0,RR,233.0,4.0,3.0,165.0,112.0,71.0,32.0,26.0,7.0,14.0,9.0,1.0,161.0,107.0,82.0,24.0,25.0,6.0,11.0
2017-M-DC-2017-WG-M-BEL-GER-01,Davis Cup WG R1: BEL vs GER,Hard,4.0,D,20170203.0,2.0,100644.0,,,Alexander Zverev,R,,GER,19.780971937,22.0,1735.0,105963.0,,,Arthur De Greef,R,,BEL,24.8459958932,143.0,421.0,6-3 6-3 6-4,5.0,RR,103.0,17.0,3.0,85.0,52.0,39.0,24.0,14.0,4.0,4.0,2.0,1.0,91.0,62.0,39.0,15.0,14.0,7.0,11.0
2017-M-DC-2017-WG-M-BEL-GER-01,Davis Cup WG R1: BEL vs GER,Hard,4.0,D,20170203.0,4.0,104327.0,,,Steve Darcis,R,178.0,BEL,32.8843258042,58.0,787.0,100644.0,,,Alexander Zverev,R,,GER,19.780971937,22.0,1735.0,2-6 6-4 6-4 7-6(8),5.0,RR,182.0,7.0,2.0,128.0,79.0,52.0,33.0,20.0,2.0,6.0,21.0,6.0,125.0,77.0,58.0,24.0,20.0,4.0,8.0
2017-M-DC-2017-WG-M-BEL-GER-01,Davis Cup WG R1: BEL vs GER,Hard,4.0,D,20170203.0,5.0,105074.0,,,Ruben Bemelmans,L,,BEL,29.0458590007,141.0,429.0,104999.0,,,Mischa Zverev,L,190.0,GER,29.4428473648,35.0,1238.0,7-5 6-1,3.0,RR,50.0,9.0,2.0,49.0,32.0,28.0,9.0,10.0,0.0,1.0,5.0,3.0,56.0,37.0,25.0,5.0,9.0,4.0,8.0
2017-M-DC-2017-WG-M-CAN-GBR-01,Davis Cup WG R1: CAN vs GBR,Hard,4.0,D,20170203.0,1.0,105554.0,,,Daniel Evans,R,175.0,GBR,26.6913073238,45.0,1031.0,133430.0,,,Denis Shapovalov,L,,CAN,17.7960301164,234.0,223.0,6-3 6-3 6-4,3.0,RR,110.0,3.0,5.0,88.0,57.0,48.0,15.0,14.0,2.0,2.0,13.0,4.0,87.0,41.0,31.0,21.0,14.0,4.0,8.0
